language,text,time,id,originalId,details
en,Print boarding pass before you arrive to save time,2010-05-09,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Grab a Nero as the coffee in the lounge is foul. And for some reason the tables here are littered with dishes of passengers long gone. I miss BA.,2010-06-15,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,There's a hidden freezer full of ice cream just under the fruit. Have that with the dry cakes and you're onto a winner.,2010-08-28,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Bloke ahead of me checked in with his iPhone. Ladies and gentlemen I'm in the future.,2010-10-08,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"One of the best business lounges I know! Spacious, calm, great view of the airplanes taking off and landing!",2011-02-05,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"this lounge is really not bad, besides long walking distance, it's calm, quiet and relaxing, variety of sandwiches, when you got time : go for it",2011-04-08,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"Great lounge, check out the ""day beds"" by the windows on the far right. Bacon sarnies after 8am",2011-05-16,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,always afraid to fall asleep in the bed chairs close to the window,2011-06-20,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Food selection much worse than Star Alliance lounge. Go there if hungry.,2011-06-25,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"Nice refreshments, best seats/couches, slowest Wifi ever :-(",2011-08-24,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,This is The London Room which has a more popular Foursquare entry. As a duplicate this entry will be merged. Eventually.,2011-08-30,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Make sure to pop by our open bar and enjoy a drink or quick packet of crisps!,2011-09-21,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,loves the carrot-coriander soup! The salmon sandwiches are the best choices from breaded stuff.,2011-10-04,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,No more ice cream :(,2011-10-04,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"Generally good, but the WiFi connection is virtually unusable.",2011-10-05,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Funny to see people trying to sneak in,2011-10-21,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,The free wifi doesn't need valid details - anything will be accepted,2011-11-09,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
af,Look busy ;),2011-11-11,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"Lovely decor and nice and quiet, but if you're after a hot breakfast try the Star Alliance lounge. Only porridge here!",2011-12-10,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Bacon roll with HP sauce. Mmmm...,2012-02-07,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Get a sit next to the window (after entry go straight right). Pp: no ice cream anymore..,2012-02-11,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Sleeping pods by the front windows on the right are pure awesomeness but make sure you set your alarm!,2012-03-05,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"One of the better lounges of Star Alliance, good selection of food and drinks",2012-03-22,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"To get a decent cup of coffee out of the machines, add an espresso shot to a cup of black coffee. Don't worry, it'll fit in the small cups. Also, they do have to go cups, but you have to ask for them.",2012-04-16,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"From the 20th of April no more Star Alliance Silver admitted, only gold.",2012-04-26,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,The selection of cheese is superb...,2012-05-03,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"My favourite lounge of all. use it lots and it's like a second home - always feels welcome, warm and relaxing (the day beds riskily too relaxing :))) )",2012-06-08,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Too far from the gates,2012-09-26,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,At the back bear the windows a whole set of long love seats with leg rests & nice view... There's also three ones with semi privacy,2012-12-07,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"It's called The Great British Lounge, ignore BA's unimaginative rebranding.",2013-05-03,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Don't forget to ask the wait staff if you'd like a glass of champagne.,2013-05-04,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,The curries and soup are tasty. Pity they dropped the ice cream.,2013-06-07,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"At the back of the room is a view to airplane runway, amazing!! And super comfy seats just next to the panorama)))must see",2013-07-04,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,"No hot breakfast, but nice lounge.",2013-07-20,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Great selection of wines. Definitely go for the lemon shortbread,2013-07-31,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Very relaxing due to not being so crowded. All new design. Definitely worth a visit even though it is a bit hidden.,2013-11-01,40959,4ba372aff964a520d53d38e3,http://tour-pedia.org/api/getPlaceDetails?id=40959
en,Heathrow to Kingston for £1.20,2011-08-16,40969,4ba3acd8f964a520fb5238e3,http://tour-pedia.org/api/getPlaceDetails?id=40969
en,Sit at the back to look dangerous and mysterious,2012-11-08,40969,4ba3acd8f964a520fb5238e3,http://tour-pedia.org/api/getPlaceDetails?id=40969
en,for fast trains to Victoria always jump straight onto platform 1 guaranteed,2010-11-02,40974,4ba3c322f964a5208a5c38e3,http://tour-pedia.org/api/getPlaceDetails?id=40974
en,Trains to Purley and Sanderstead typically depart from this platform,2013-08-01,40974,4ba3c322f964a5208a5c38e3,http://tour-pedia.org/api/getPlaceDetails?id=40974
en,Try the beef,2011-06-25,40984,4ba3dc11f964a520726738e3,http://tour-pedia.org/api/getPlaceDetails?id=40984
en,Do indulge in the six senses spa massage. Excellent!!,2010-11-02,41011,4ba4cd43f964a52035b638e3,http://tour-pedia.org/api/getPlaceDetails?id=41011
en,"Spa is great, but the rest of the staff including the manager is rude and has no sense of service or hospitality.",2011-09-20,41011,4ba4cd43f964a52035b638e3,http://tour-pedia.org/api/getPlaceDetails?id=41011
en,Spa definitely worth a visit. Back massage before a long flight,2011-12-04,41011,4ba4cd43f964a52035b638e3,http://tour-pedia.org/api/getPlaceDetails?id=41011
en,Charlie in the spa is amazing. The hot stone massage was a great way to relax before the flight.,2012-02-28,41011,4ba4cd43f964a52035b638e3,http://tour-pedia.org/api/getPlaceDetails?id=41011
en,Spa was amazing! Blew the socks off BA!,2013-02-23,41011,4ba4cd43f964a52035b638e3,http://tour-pedia.org/api/getPlaceDetails?id=41011
en,Spa is excellent offering a good range of massages pre-flight,2013-05-03,41011,4ba4cd43f964a52035b638e3,http://tour-pedia.org/api/getPlaceDetails?id=41011
en,Convenient route into the City. But too infrequent during peak times.,2012-05-29,41029,4ba4fee9f964a520eacd38e3,http://tour-pedia.org/api/getPlaceDetails?id=41029
en,"Bus 43 to Archway from Angel is much faster than 4, trust me, wait that extra 4mins to save you another 15.",2012-07-02,41029,4ba4fee9f964a520eacd38e3,http://tour-pedia.org/api/getPlaceDetails?id=41029
en,Runs Waterloo - Archway via Islington,2012-10-25,41029,4ba4fee9f964a520eacd38e3,http://tour-pedia.org/api/getPlaceDetails?id=41029
en,Waiting for a bus at this time is shit,2013-07-04,41029,4ba4fee9f964a520eacd38e3,http://tour-pedia.org/api/getPlaceDetails?id=41029
ca,Avoid it at all cost!,2010-11-28,41046,4ba538d5f964a520e9ed38e3,http://tour-pedia.org/api/getPlaceDetails?id=41046
en,Horrible traffic and diversions so you won't get where you need to be!,2011-02-10,41046,4ba538d5f964a520e9ed38e3,http://tour-pedia.org/api/getPlaceDetails?id=41046
en,Road works till December-very busy on a Friday eve at 8pm! Try and leave later or try alternative route!,2011-05-13,41046,4ba538d5f964a520e9ed38e3,http://tour-pedia.org/api/getPlaceDetails?id=41046
en,A necessary evil,2011-07-04,41046,4ba538d5f964a520e9ed38e3,http://tour-pedia.org/api/getPlaceDetails?id=41046
en,"This road is an awful as it leads you towards hell, long queues since the last 4 years near Finchley and traffic really takes the piss out of you when you are driving down this road to hell...",2011-08-28,41046,4ba538d5f964a520e9ed38e3,http://tour-pedia.org/api/getPlaceDetails?id=41046
nl,CORPORATE SERVICES – We gaan de extra mijl in het waarborgen van de hoogst mogelijke normen in ethiek en integriteit in onze financiële benadering...,2012-10-27,41085,4ba63f0ef964a520c63e39e3,http://tour-pedia.org/api/getPlaceDetails?id=41085
fr,Zone J seems quite nice!,2013-04-17,41085,4ba63f0ef964a520c63e39e3,http://tour-pedia.org/api/getPlaceDetails?id=41085
en,Lovely open space. If it's been raining make sure you have wellies.,2010-11-06,41088,4ba64105f964a5206d3f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41088
en,Apply juice and vodka makes the train ride nicer,2010-05-02,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,The lounge is much much better than the one in Paris. Except the staff a bit colder than the french ones.,2010-09-15,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,The food is much worse than in Paris. But there is tea...,2010-09-15,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"The lounge is on two levels - take the time to go upstairs - there's a lift if you have luggage. More natural light, lounging chairs and the lounge is more spacious.",2010-09-22,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,The tranquility and comfort is located on the first floor,2011-05-21,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Good coffee. Better than the French stuff.,2011-06-15,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
it,Prendre une Stella ?,2011-06-27,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"Great if you can speak french as, despite the fact this is London, they clearly don't like speaking English!!",2011-10-02,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Upstairs is best,2011-11-08,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Go upstairs! Much nicer and quieter!,2011-12-19,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Go upstairs and you will feel much more exclusive :),2012-02-19,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,There's a dedicated wifi which works much better than the global st pancras wifi. Ask for the code when arriving.,2012-05-10,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Today the wifi password is fasttrack. I guess it may not change too often,2012-06-01,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,I'm loving the free access to FT. Also the monthly wallpaper and tatler magazines. Great selection and good tea. :),2012-07-29,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
it,Une Stella ? Non une London Pride ;-),2012-08-13,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"Long and thin, but quiet on a weekend. A few snacks, and a reasonable selection of drinks.",2012-09-29,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
fr,"Même si le buffet est au top quelque soir votre heure de venue, une salle toujours aussi kitsch! Connexion WIFI assez lente.",2012-12-29,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"If you're in a hurry, turn left on entering, grab a newspaper and a coffee, then straight on out to boarding. If you have time, turn right and up the stairs, the upstairs area is nicer to lounge in!",2013-02-01,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,If you're not travelling business but want somewhere more bearable to wait you can enter the lounge with an Amex Platinum credit card.,2013-02-04,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
da,Badly designed Lounge.....,2013-02-08,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
fr,A la chandeleur... Les crepe de buisiness lounge sont un bonheur...,2013-02-12,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Upstairs is larger and more quiet. They do have a lift if you have heavy luggage,2013-02-15,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Nice coffee. .,2013-03-18,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"You can buy a carnet of Paris metro tickets here, saving you the anxiety of doing it in Paris in the subway.",2013-03-20,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
pt,A viagem e fantástica e o trem nem se fala!,2013-04-18,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Nothing changes,2013-04-23,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,The best railway frequent traveller lounge in Europe. Calm upstairs. Free bar. Good magazines and newspapers. Free wifi. Access with any Railteam frequent traveller card.,2013-04-23,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,...easy to sneak in.,2013-04-26,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"Go upstairs - much nicer than the ground floor, even though its not immediately obvious that there actually is another floor :-)",2013-05-13,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,Free ice cream upstairs during summer!,2013-07-18,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
en,"Ice cream at the bar, perfect for a hot summer",2013-07-20,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
fr,"Mieux que Didier, faites-vous plaisir, prenez un apéro ;-)",2013-07-26,41089,4ba64244f964a520f83f39e3,http://tour-pedia.org/api/getPlaceDetails?id=41089
